model_id,layer,head,alpha,direction,prompt_type,a,b,label,base_margin,steered_margin,margin_shift,flipped
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,19,80,Yes,0.5380268096923828,5.702735900878906,5.164709091186523,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,20,87,Yes,0.48850059509277344,5.591527938842773,5.10302734375,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,54,76,Yes,0.7381247878074646,5.6927947998046875,4.954670011997223,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,8,49,Yes,0.2324696183204651,5.698797225952148,5.466327607631683,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,48,76,Yes,1.1151275634765625,5.826358795166016,4.711231231689453,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,59,67,Yes,1.4591522216796875,6.170897483825684,4.711745262145996,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,32,70,Yes,0.8261489868164062,5.767302513122559,4.941153526306152,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,1,87,Yes,0.6493205428123474,5.691205024719238,5.041884481906891,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,92,14,No,-5.524808883666992,4.397985458374023,9.922794342041016,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,87,68,No,-7.053033828735352,4.443693161010742,11.496726989746094,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,96,34,No,-5.986917495727539,4.225675582885742,10.212593078613281,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,98,82,No,-6.8920392990112305,4.755613327026367,11.647652626037598,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,43,14,No,-5.704108238220215,4.81074333190918,10.514851570129395,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,37,55,Yes,1.0228691101074219,6.143555641174316,5.1206865310668945,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,20,58,Yes,1.1714019775390625,5.616564750671387,4.445162773132324,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,0,92,Yes,2.6196956634521484,5.552482604980469,2.9327869415283203,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,92,33,No,-6.263370513916016,4.558089256286621,10.821459770202637,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,64,97,Yes,1.0753936767578125,5.799859046936035,4.724465370178223,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,22,64,Yes,1.0866470336914062,5.928570747375488,4.841923713684082,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,13,80,Yes,1.070343017578125,5.682818412780762,4.612475395202637,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,38,81,Yes,1.0586929321289062,5.750598907470703,4.691905975341797,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,64,77,Yes,1.2219791412353516,5.766253471374512,4.54427433013916,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,25,19,No,-6.304261207580566,4.439138412475586,10.743399620056152,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,47,97,Yes,1.5306453704833984,6.211312294006348,4.680666923522949,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,20,69,Yes,0.05544853210449219,5.964776039123535,5.909327507019043,0
